item_name,price,rating,reviews,brand_name,weighted_review
"OLUKAI Lae'ahi Pa'i Men's Slip On Sneakers, Lightweight Barefoot Feel & Breathable All-Weather Shoes, Drop-in Heel & Comfort Fit",79.99,4.5,182,OLUKAI,819.0
"OLUKAI Pehuea Li 'ili Women's Leather Sneaker, Casual Everyday Shoes with Drop-In Heel, Non-Marking Rubber Outsole, All-Day Comfort Fit",120.0,4.5,182,OLUKAI,819.0
K-Swiss Men's Court Pro II Sneaker,54.9,4.5,182,K-Swiss,819.0
Nike Men's Sneaker,113.61,4.4,186,Nike,818.4000000000001
adidas Men's Run Falcon 3.0 Shoe,47.6,4.3,190,adidas,817.0
Reebok Men's Sublite Cushion Work Safety Toe Athletic Slip-on Industrial & Construction Shoe,92.95,4.2,194,Reebok,814.8000000000001
Sperry Men's Striper Ii CVO Seacycled Sneaker,54.65,4.5,181,Sperry,814.5
adidas Unisex-Child Junior S2g Spikeless Golf Shoes,59.33,4.6,177,adidas,814.1999999999999
Columbia Men's Bahama Vent Loco Relax Iii Shoe Boat,74.98,4.6,177,Columbia,814.1999999999999
Easy Spirit Women's Meadow Slide Sandal,40.99,3.9,208,Easy Spirit,811.1999999999999
Nike Women's Cross Training,72.92,4.5,180,Nike,810.0
Under Armour Men's Charged Rogue 3 4e Running Shoe,26.8,4.6,176,Under Armour,809.5999999999999
Salomon Men's Hypulse Trail Running Shoes,50.0,4.6,176,Salomon,809.5999999999999
DREAM PAIRS Women's Low Heels for Women Braided Open Toe Ankle Strap Block Chunky Heel Sandals Holiday Party Wedding Dress Pumps Shoes,35.99,4.3,188,DREAM PAIRS,808.4
"OLUKAI Honu Women's Beach Sandal, Soft & Comfortable Full-Grain Leather, Easy Slip-On Design for Everyday Fashion, Casual & Modern Style",100.0,4.5,179,OLUKAI,805.5
Easy Spirit Women's Traveltime90 Mule,45.89,4.5,179,Easy Spirit,805.5
Amazon Essentials Women's Service Shoe,33.68,4.4,183,Amazon Essentials,805.2
Bruno Marc Women's Classic Oxfords Lace Up Business Formal Wingtip Brogue Dress Shoes,29.99,4.3,187,Bruno Marc,804.1
K-Swiss Men's Court Block Sneaker,54.9,4.5,178,K-Swiss,801.0
JBU by Jambu Women's Glenda Waterproof Rain Boot,44.99,4.5,178,JBU by Jambu,801.0
PUMA Men's Proadapt Alphacat Disc Golf Shoe,159.95,4.4,182,PUMA,800.8000000000001
Hey Dude womens Wendy Rise,35.67,4.6,174,Hey Dude,800.4
Amazon Essentials by Reebok Women's All Day Comfort Slip-Resistant Alloy-Toe Safety Work Shoe,74.93,4.2,190,Amazon Essentials,798.0
Dr. Scholl's Shoes Women's Check It Out Platform Wedge Fisherman Sandal,64.99,4.2,190,Dr. Scholl's Shoes,798.0
DREAM PAIRS Boys Girls Toddler Shoes Kids Athletic Tennis Running Sports Sneakers,13.99,4.5,177,DREAM PAIRS,796.5
TOMS Women's Alpargata 3.0 Loafer Flat,37.98,4.4,181,TOMS,796.4000000000001
Roxy Women's Slippy Lx Slide Sport Sandal,40.0,4.4,180,Roxy,792.0000000000001
LifeStride Women's Dylan Loafer Flat,31.64,4.1,193,LifeStride,791.3
adidas Originals Women's Forum Low Sneaker,112.75,4.6,172,adidas Originals,791.1999999999999
"Brooks Men's Ghost 14 GTX, Running Shoes",119.95,4.6,172,Brooks,791.1999999999999
Keds Women's Chillax Slip On Sneaker,34.96,4.3,183,Keds,786.9
JBU by Jambu Women's Samaria Mule,43.01,4.3,183,JBU by Jambu,786.9
Dr. Scholl's Shoes Women's Sunray Espadrilles Loafer,69.68,4.0,196,Dr. Scholl's Shoes,784.0
DREAM PAIRS Women’s Mules Soft Footbed Clog Comfortable Flats Cork Clog Shoes Round Toe Chain Mules Slip on Sandals Slides Shoes,29.99,4.1,191,DREAM PAIRS,783.0999999999999
Under Armour Unisex-Child Grade School Zone Bb Basketball Shoe,49.97,4.5,174,Under Armour,783.0
Capezio Women's Cadence Oxford,70.97,4.6,170,Capezio,781.9999999999999
JBU by Jambu Women's Sizzle Water Shoe,30.99,4.2,186,JBU by Jambu,781.2
Easy Spirit Women's Traveltime481 Mule,39.99,4.3,181,Easy Spirit,778.3
JBU by Jambu Women's Chelsea Rain Boot Waterproof Ankle,32.99,4.0,194,JBU by Jambu,776.0
"DREAM PAIRS Women’s Comfortable Ballet Dressy Work Flats, Round Toe Slip on Office Shoes",36.99,4.4,176,DREAM PAIRS,774.4000000000001
Saucony Unisex-Child Jazz Lite 2.0 Sneaker,43.95,4.6,168,Saucony,772.8
Keds Women's Sneaker,37.99,4.3,179,Keds,769.6999999999999
Easy Spirit Women's Traveltime266 Mule,34.25,4.5,171,Easy Spirit,769.5
"Sperry Men's, Surveyor 2 Eye Boat Shoe",79.94,4.6,167,Sperry,768.1999999999999
Ryka Women's Devotion Plus 2 Walking Shoe,46.03,4.4,174,Ryka,765.6
PUMA Unisex-Child Rapido Iii Indoor Training Sneaker,30.0,4.3,178,PUMA,765.4
Sperry Women's Crest Twin Gore Boat Shoe,47.96,4.3,178,Sperry,765.4
"Crocs Women's LiteRide 360 Pacer Sneakers, Navy/Blue Grey, 8",41.09,4.2,182,Crocs,764.4
New Balance Men's 520 V8 Running Shoe,56.95,4.3,177,New Balance,761.1
LifeStride Women's Joy Strappy Sandal Heeled,60.0,4.2,181,LifeStride,760.2
Columbia Women's Slack Water PFG Slip Boat Shoe,59.99,4.7,161,Columbia,756.7
adidas Originals Unisex-Child NMD_r1's Skate Shoe,97.94,4.4,171,adidas Originals,752.4000000000001
FootJoy Men's Fj Golf Athletics Previous Season Style Shoe,119.99,4.5,167,FootJoy,751.5
Clarks Men's Gereld Step Sneaker,50.89,4.1,183,Clarks,750.3
Merrell Men's Moab Onset Waterproof Composite Toe Construction Shoe,89.99,4.3,174,Merrell,748.1999999999999
K-Swiss Men's Ultrashot 3 Tennis Shoe,72.42,4.4,170,K-Swiss,748.0000000000001
Reebok Women's Lite Plus 3.0 Running Shoe,45.23,4.1,182,Reebok,746.1999999999999
"Crocs Men's LiteRide 360 Pacer Sneakers, Navy/Blue Grey, 10 Men",40.09,4.4,169,Crocs,743.6
K-Swiss Men's Vista Trainer Sneaker,50.79,4.6,161,K-Swiss,740.5999999999999
Under Armour Women's Charged Impulse 3 Running Shoe,74.95,4.3,172,Under Armour,739.6
Saucony Men's Omni 20 Running Shoe,53.99,4.4,168,Saucony,739.2
Steve Madden Women's Charlize Pump,79.6,4.3,171,Steve Madden,735.3
"OLUKAI Kipe'a Heu Women's Sandal Slippers, Soft & Comfortable Shearling-Wrapped Straps, Durable RUbber Outsoles for All-Day Wear, Causal & Cute Everyday Style",100.0,4.2,175,OLUKAI,735.0
Keds Women's Double Decker Speckle Jersey Sneaker,29.95,4.1,179,Keds,733.9
New Balance Women's Fresh Foam Breathe Golf Shoe,59.0,4.5,163,New Balance,733.5
"OLUKAI Pehuea Heu Women's Slip-On Sneakers, Genuine Shearling & Premium Waterproof Nubuck Leather, Cozy Slippers with Drop-In Heel Design",140.0,4.0,183,OLUKAI,732.0
TOMS Men's Sneaker,45.77,4.3,170,TOMS,731.0
Columbia Women's Facet 60 Low Outdry Hiking Shoe,125.96,4.2,174,Columbia,730.8000000000001
Merrell Unisex-Child Oakcreek Low Lace WTRPF Hiking Sneaker,49.95,4.5,162,Merrell,729.0
Lugz Men's Folsom Fashion Boot,40.9,4.3,169,Lugz,726.6999999999999
ALTRA Women's AL0A5485 Torin 5 Luxe Road Running Shoe,105.04,4.4,165,ALTRA,726.0000000000001
Crocs unisex-child Kids' Disney Frozen 2 Clog | Frozen 2 Shoes for Girls,39.99,4.8,151,Crocs,724.8
Reebok Men's Flexagon Force 3.0 Wide Trainer,64.97,4.2,171,Reebok,718.2
Sperry Unisex-Child Bodie Washable Jr. Crib Shoe,32.95,4.6,156,Sperry,717.5999999999999
Cole Haan Women's Zerogrand Sandal Ii Flat,79.95,4.4,163,Cole Haan,717.2
Capezio Women's Leather Juliet Ballet Shoe,27.28,4.4,163,Capezio,717.2
Rockport Women's Total Motion Kaiya Pump,71.54,4.3,166,Rockport,713.8
JBU by Jambu Women's Ariel Water Ready Shoe,26.85,4.1,174,JBU by Jambu,713.4
Lugz Women's Stagger Lo Fashion Sneaker,39.99,4.4,162,Lugz,712.8000000000001
Columbia Women's Plateau Waterproof Hiking Shoe,59.37,4.0,178,Columbia,712.0
Toms Men's Alpargata Loafer Flat,38.47,4.5,158,TOMS,711.0
White Mountain Shoes Valora Women's Clog Sandal,39.72,4.3,165,WHITE MOUNTAIN,709.5
LifeStride Women's Go for It Espadrille Wedge Sandal,71.96,4.4,161,LifeStride,708.4000000000001
"DREAM PAIRS Women's Slip-on Walking Shoes, Air Cushion Slip Resistant Travel Shoes - Breathable Upper - Removable Insole - Gym Workout Nurse Restaurant Fashion Sneakers",14.99,3.8,186,DREAM PAIRS,706.8
PUMA Women's Karmen Rebelle Sneaker,55.0,4.4,160,PUMA,704.0
Easy Spirit Women's Tech 2 Sneaker,47.76,4.1,171,Easy Spirit,701.0999999999999
Steve Madden Women's Tiaa Heeled Sandal,49.95,4.1,168,Steve Madden,688.8
Sperry Men's Captain's Moc Seacycled Moccasin,64.95,4.3,160,Sperry,688.0
Capezio Men's BR116 Ben One-Inch Heel Shoe,112.11,4.1,167,Capezio,684.6999999999999
Under Armour Men's Charged Impulse 3 Running Shoe,67.79,4.4,155,Under Armour,682.0
TOMS Men's Carlo Sneaker,49.95,4.4,155,TOMS,682.0
Sperry Unisex-Child Spinnaker Washable Jr Sneaker,41.95,4.7,145,Sperry,681.5
Hey Dude womens Wendy Dusty,35.03,4.6,148,Hey Dude,680.8
Reebok Unisex-Child Classic Leather Sneaker,59.38,4.6,148,Reebok,680.8
WHITE MOUNTAIN Women's Crete Slide Sandal,40.05,4.1,166,WHITE MOUNTAIN,680.5999999999999
Dr. Scholl's Shoes Women's Madison Next Platform Wedge Slip on Fashion Sneaker,60.0,4.4,154,Dr. Scholl's Shoes,677.6
TOMS Alpargata Resident,50.45,4.4,154,TOMS,677.6
Hey Dude womens Wendy Slub Canvas,41.99,4.6,147,Hey Dude,676.1999999999999
PUMA Women's Laguna Fusion Sport Golf Shoe,38.09,4.6,147,PUMA,676.1999999999999
Rockport 9000 Men's Prowalker Limited Edition,129.0,4.3,157,Rockport,675.1
Keds Women's Kate Spade Double Decker Sneaker,109.95,4.5,150,Keds,675.0
Hey Dude Men's Mikka Hawk Multiple Colors & Sizes| Men’s Loafers | Men’s Slip On Shoes | Comfortable & Lightweight,36.2,4.7,143,Hey Dude,672.1
Reebok Men's Lite Plus 3.0 Running Shoe,42.63,4.2,160,Reebok,672.0
Nike Womens Air Max Bella Tr 4 Running Trainers Cw3398 Sneakers Shoes,74.95,4.3,155,Nike,666.5
Keds Women's Jump Kick Slip on Sneaker,35.0,4.5,148,Keds,666.0
Capezio Little Kid/Big Kid DS03 Canvas Dance Sneaker,57.75,3.9,170,Capezio,663.0
Hey Dude Wendy Inca,59.95,4.7,141,Hey Dude,662.7
Capezio Toddler/Little Kid Canvas Juliet 2028C II Ballet Shoe,25.85,4.5,147,Capezio,661.5
adidas Originals Men's Nizza Hi Rf Sneaker,44.95,4.4,150,adidas Originals,660.0
JBU by Jambu Women's Regal Water Ready Sneaker,27.81,4.4,150,JBU by Jambu,660.0
adidas Superstar Shoes Men's,74.99,4.7,140,adidas Originals,658.0
Saucony Men's Axon 2 Running Shoe,54.1,4.5,146,Saucony,657.0
Columbia Women's Bonehead PFG Boat Shoe,55.01,4.5,146,Columbia,657.0
FootJoy Men's Fj Slide Golf Shoes,39.95,4.5,145,FootJoy,652.5
Under Armour Women's Charged Verssert Speckle Running Shoe,50.69,4.5,145,Under Armour,652.5
"Crocs Women's LiteRide 360 Pacer Sneakers, Black/Slate Grey, 6",34.39,4.1,159,Crocs,651.9
Reebok Men's Lite Plus 3.0 Running Shoe,45.06,4.1,159,Reebok,651.9
Steve Madden Women's Agree Sandal,49.99,4.0,162,Steve Madden,648.0
ASICS Men's Aggressor 5 Wrestling Shoes,126.0,4.5,144,ASICS,648.0
Reebok Unisex-Child Xt Sprinter Slip on Running Shoe,15.93,4.5,144,Reebok,648.0
Easy Spirit Women's Clarice Pump,82.87,4.5,144,Easy Spirit,648.0
Salomon Men's OUTPULSE Mid Gore-Tex Hiking Boots for Men,149.95,4.3,150,Salomon,645.0
"Sperry Women's, Shorefront LTT Sneaker",57.2,4.5,143,Sperry,643.5
Cole Haan Men's Wyatt Bit Driver Driving Style Loafer,90.96,4.2,153,Cole Haan,642.6
DREAM PAIRS Mary Janes Shoes Women Platform Low Heel Chunky Pumps Round Toe Ankle Strap,39.99,4.2,153,DREAM PAIRS,642.6
Columbia Men's Tidal Ray PFG Flip Sport Sandal,35.0,4.6,139,Columbia,639.4
Columbia Men's Peakfreak Ii Outdry Hiking Shoe,124.95,4.6,139,Columbia,639.4
Adidas Originals Men's NMD_r1 Sneaker,155.62,4.2,152,adidas Originals,638.4
"DREAM PAIRS Women's Chunky Platform Dad Sneakers, Non Slip Lace-up Walking Shoes - Breathable Upper - Removable Insole - Casual Gym Workout Work Shoe",12.99,4.0,159,DREAM PAIRS,636.0
FootJoy Men's Club Casual Slip-on Golf Shoe,129.99,4.6,138,FootJoy,634.8
FootJoy Women's Stratos Previous Season Style Golf Shoe,87.98,4.5,141,FootJoy,634.5
Merrell Men's Speed Strike Leather Sieve Water Shoe,94.95,4.2,151,Merrell,634.2
Salomon Men's Alphacross 4 Hiking Shoe,93.59,4.1,154,Salomon,631.4
Easy Spirit Women's Gift2 Ballet Flat,49.95,4.1,153,Easy Spirit,627.3
ALTRA Women's AL0A7R78 Torin 6 Road Running Shoe,69.96,4.2,149,ALTRA,625.8000000000001
Clarks Women's Laurieann Vine Flat Sandal,49.28,4.5,139,Clarks,625.5
FootJoy Women's Fj Fuel Golf Shoe,99.99,4.4,142,FootJoy,624.8000000000001
K-Swiss Men's Tubes 200 Trail Running Shoe,47.75,4.3,145,K-Swiss,623.5
TOMS Women's Jutti Neat Loafer Flat,64.99,3.8,164,TOMS,623.1999999999999
Salomon Women's Sense Ride 4 Running Shoes Trail,60.0,4.2,148,Salomon,621.6
Salomon Men's Supercross 3 Trail Running Shoes,108.9,4.6,135,Salomon,621.0
TOMS Unisex-Child Canvas Youth Classics Sneaker,19.98,4.6,135,TOMS,621.0
JBU by Jambu Women's Malibu Water Ready Mary Jane Flat,65.7,4.4,141,JBU by Jambu,620.4000000000001
Columbia Men's Plateau Waterproof Hiking Shoe,74.73,4.0,155,Columbia,620.0
Cole Haan Women's Zerogrand Stitchlite Slip on Loafer Moccasin,89.94,4.5,137,Cole Haan,616.5
Dr. Scholl's Shoes Women's Island Life Strappy Flat Sandal,29.99,4.1,150,Dr. Scholl's Shoes,615.0
Dr. Scholl's Shoes Women's Off Site Espadrille Wedge Sandal,39.99,4.2,146,Dr. Scholl's Shoes,613.2
LifeStride Yuma Womens Sandal,36.55,3.9,157,LifeStride,612.3
Rockport Men's Perth Boat Shoe,82.9,3.9,157,Rockport,612.3
Ryka Women's Belong Oxford,39.71,4.4,139,Ryka,611.6
Dr. Scholl's Shoes Women's Originalist 2 Slide Sandal,45.88,4.1,149,Dr. Scholl's Shoes,610.9
"TOMS Women's, Alpargata Fenix Slip-On",51.86,4.1,148,TOMS,606.8
Capezio Toddler/Little Kid Fluid CG17C Tap Shoe,64.4,4.7,129,Capezio,606.3000000000001
Roxy Women's Caillay Comfort Wedge Sandal,39.95,4.2,144,Roxy,604.8000000000001
Cole Haan Men's Grand+ Plain Toe Oxford,79.95,4.5,134,Cole Haan,603.0
Nike Women's Gymnastics Shoes,128.77,4.2,143,Nike,600.6
"Ryka Women's, Sky Walk 4 Sneaker",59.99,4.1,146,Ryka,598.5999999999999
Brooks Women’s Divide 3 Trail Running Shoe,69.95,4.4,136,Brooks,598.4000000000001
Nike Air Max 270 Golf Size,141.92,4.2,142,Nike,596.4
"DREAM PAIRS Women's Slip on Walking Shoes, Lightweight Non Slip Sneakers with Removable Insole - Breathable Knit Mesh Upper - Casual Travel Work Jogging Tennis Shoe",32.99,4.2,142,DREAM PAIRS,596.4
Merrell Men's Moab 3 Prime Mid Waterproof Hiking Boot,159.0,4.5,132,Merrell,594.0
"Ryka Women's, Hydro Splash Training Shoe",88.95,4.3,137,Ryka,589.1
Crocs Women's Brooklyn Platform Slides Sandal,54.99,4.3,137,Crocs,589.1
JBU by Jambu Women's Soul Water Ready Sneaker,46.11,3.9,151,JBU by Jambu,588.9
Bruno Marc Men's Slip-on Warm Loafers Faux Fur Lined Arch Support Lightweight Winter Shoes,29.99,4.4,133,Bruno Marc,585.2
Roxy Girl’s Sheilahh Slip on Platform Sneaker Shoe,29.98,4.5,130,Roxy,585.0
DREAM PAIRS Women's Strappy Wedges Open Toe Ankle Strap Sandals Comfort Dress Shoes,39.99,4.5,130,DREAM PAIRS,585.0
Clarks womens Juliet Monte,50.99,4.3,136,Clarks,584.8
New Balance Women's 796 V3 Hard Court Tennis Shoe,84.9,4.2,139,New Balance,583.8000000000001
Nike Women's Stroke Running Shoe,59.94,4.1,142,Nike,582.1999999999999
Sperry Unisex-Child Bluefish Crib Jr Boat Shoe,33.99,4.8,121,Sperry,580.8
Nike Women's Running Shoes Sneaker,59.98,4.3,135,Nike,580.5
Hey Dude womens Wendy Sox,23.96,4.7,123,Hey Dude,578.1
Sperry Unisex-Child Authentic Original Crib Jr Boat Shoe,39.95,4.7,123,Sperry,578.1
Lugz Women's Grapple Slip-Resistant Work Shoe Food Service,56.29,3.8,152,Lugz,577.6
Clarks Women's Merliah Echo Heeled Sandal,55.99,3.8,152,Clarks,577.6
Brooks Hyperion Elite II,179.13,4.4,131,Brooks,576.4000000000001
Saucony Men's Freedom 4 Running Shoe,46.22,4.4,131,Saucony,576.4000000000001
Reebok Women's Nano X2 Tr Adventure Cross Trainer,84.39,4.5,128,Reebok,576.0
K-Swiss Women's Hypercourt Express Leather Tennis Shoe,109.95,4.0,144,K-Swiss,576.0
Under Armour Men's Charged Vantage 2 2e Running Shoe,54.97,4.2,136,Under Armour,571.2
Rockport Men's Parsons Plain Toe Oxford,60.11,4.2,136,Rockport,571.2
Under Armour Unisex-Child Grade School Zone Bb Basketball Shoe,54.97,4.6,124,Under Armour,570.4
ASICS Women's Gel-DS Trainer 26 Running Shoes,59.16,4.6,124,ASICS,570.4
"OLUKAI Nanea Li Men's Sneaker Shoes, Weather-Resistant & Breathable Canvas, Comfort Fit & Wet Grip Rubber Soles",60.0,3.7,154,OLUKAI,569.8000000000001
ALTRA Men's AL0A7R6H Lone Peak 7 Trail Running Shoe,129.93,4.4,129,ALTRA,567.6
Salomon Men's X Ultra 4 Hiking Shoes,109.25,4.3,132,Salomon,567.6
Columbia Women's Hatana Breathe Hiking Shoe,100.0,4.4,129,Columbia,567.6
"Ryka Women's, Devotion Plus 4 Walking Shoe",79.95,4.3,132,Ryka,567.6
"Saucony Women's, Axon 2 Running Shoe",41.23,4.3,131,Saucony,563.3
Steve Madden Women's Skyrise Pump,59.96,4.2,134,Steve Madden,562.8000000000001
Rockport Women's Kacey Penny Loafer Flat,73.0,3.9,144,Rockport,561.6
Cole Haan Men's Zerogrand Wfa Oxford,148.17,4.7,119,Cole Haan,559.3000000000001
Saucony Men's Excursion Tr16 Trail Running Shoe,74.95,4.4,127,Saucony,558.8000000000001
Nike GTS 97 Black/White Men's Retro Shoes,56.35,4.2,133,Nike,558.6
Cole Haan Men's Grand Atlantc Knit Oxford,73.6,4.6,121,Cole Haan,556.5999999999999
Brooks Men’s Glycerin StealthFit 20 Neutral Running Shoe,159.95,4.6,121,Brooks,556.5999999999999
Salomon Men's Patrol Hiking Shoes Climbing,80.32,4.3,129,Salomon,554.6999999999999
Clarks Women's Ambyr Glow Pump,53.43,4.2,132,Clarks,554.4
PUMA Women's Monolite Fusion Slip-on Golf Shoe,69.95,4.5,123,PUMA,553.5
ASICS Kid's Upcourt 5 Grade School Indoor Sport Shoe,55.0,4.8,115,ASICS,552.0
Lugz Women's Stagger Hi Fashion Sneaker,37.92,4.3,127,Lugz,546.1
TOMS Unisex-Child Mary Jane Flat,25.98,4.4,124,TOMS,545.6
K-Swiss Women's Cali Trail Sneaker,29.9,4.5,121,K-Swiss,544.5
Crocs boys unisex-child Classic Peppa Pig Clogs | Toddler Shoes,30.0,4.9,111,Crocs,543.9000000000001
K-Swiss Men's ST329 CMF Training Shoe,74.95,4.6,118,K-Swiss,542.8
adidas Originals Men's Retropy E5 Sneaker,79.99,4.3,126,adidas Originals,541.8
ASICS Men's Gel-Nimbus LITE 3 Running Shoes,99.9,4.4,123,ASICS,541.2
FootJoy Men's Premiere Series-Packard Boa Golf Shoe,229.95,4.5,120,FootJoy,540.0
Merrell Women's Moab 3 Hiking Shoe,58.99,4.5,120,Merrell,540.0
LifeStride Women's Delta Wedge Sandal,45.0,4.1,131,LifeStride,537.0999999999999
Merrell Men's Moab 3 Edge Hiking Shoe,60.4,4.1,131,Merrell,537.0999999999999
Keds Women's Champion S/O Leather Sneaker,49.93,4.4,122,Keds,536.8000000000001
Lugz mens Lear,33.56,4.4,122,Lugz,536.8000000000001
Capezio Women's Freeform Slip-On Jazz Shoe,46.53,3.9,137,Capezio,534.3
Bruno Marc Women's Classic Oxfords Lace Up Business Formal Dress Shoes,26.99,4.3,124,Bruno Marc,533.1999999999999
Sperry Unisex-Child Coastal Break Water Shoe,21.0,4.6,115,Sperry,529.0
"OLUKAI Pi'o Lua Women's Beach Sandals, Cute & Casual Everyday Fit, Water Resistant & Easy Slip-On Design",80.0,4.6,115,OLUKAI,529.0
Salomon Speedcross 6 Hiking Shoes Mens,113.54,4.5,117,Salomon,526.5
adidas NMD_R1 V2 Shoes Men's,129.0,4.3,122,adidas Originals,524.6
Salomon womens Salomon Women's X Ultra Pioneer Aero Hiking Shoes for Women,103.5,4.4,119,Salomon,523.6
Cole Haan Men's Grand+ Crosscourt Sneaker,75.0,4.4,119,Cole Haan,523.6
Hey Dude Women's Wendy Boho Aztec Pink Size 9 | Women’s Shoes | Women’s Lace Up Loafers | Comfortable & Light-Weight,44.97,4.8,109,Hey Dude,523.1999999999999
adidas Originals Men's Stan Smith Stan Smith Legacy Sneaker,75.58,4.2,124,adidas Originals,520.8000000000001
Dr. Scholl's Shoes Women's Get Onboard Oxford,45.99,4.4,118,Dr. Scholl's Shoes,519.2
Dr. Scholl's Shoes Women's Wake Up Clog Mules,46.0,4.5,115,Dr. Scholl's Shoes,517.5
PUMA Unisex-Child Softride Rift Slip on Sneaker,49.47,4.3,120,PUMA,516.0
Dockers Mens Calhoun SupremeFlex Casual Oxford Shoe,49.99,4.4,117,Dockers,514.8000000000001
Jordan Men's Basketball Shoes,99.99,4.3,119,Nike,511.7
ALTRA Women's AL0A7R71 Escalante 3 Road Running Shoe,89.0,4.3,119,ALTRA,511.7
Clarks Women's Elaina Ruby Loafer,56.3,4.5,113,Clarks,508.5
"Ryka Women's, Sky Walk Trek Sneaker",39.95,4.1,124,Ryka,508.4
"DREAM PAIRS Men's Fashion Sneakers, Slip-on Lightweight Tennis Workout Shoes, Breathable Casual Soft Fashion Sneakers for Athletic Sports Gym Travel Work Shoes",14.99,4.2,121,DREAM PAIRS,508.20000000000005
Steve Madden Women's Famed Loafer Flat,29.99,4.1,123,Steve Madden,504.29999999999995
Amazon Essentials Women's Two Band Slide Sandal,21.68,4.3,117,Amazon Essentials,503.09999999999997
Dockers Men's Fairway Oxford,49.95,4.4,114,Dockers,501.6
DREAM PAIRS Women Strappy Wedge Sandals Rhinestone Low Heel Sandals Square Open Toe Wedding Bridal Party Shoes for Evening Banquet Formal,39.99,4.4,114,DREAM PAIRS,501.6
Steve Madden Women's Knox Sandal,59.95,4.4,114,Steve Madden,501.6
ALTRA Men's AL0A547J TIMP 4 Trail Running Shoe,129.78,4.0,125,ALTRA,500.0
Clarks Women's Rose Erin Wedge Sandal,94.95,4.2,119,Clarks,499.8
Columbia Women's Hatana Max Outdry Hiking Shoe,87.1,4.5,111,Columbia,499.5
FootJoy Men's Premiere Series-Field Golf Shoe,199.95,4.5,111,FootJoy,499.5
TOMS Girl's Espadrille Loafer Flat,23.9,4.5,111,TOMS,499.5
Under Armour Men's Charged Assert 9 Running Shoe,74.75,4.5,111,Under Armour,499.5
Hey Dude Women's Wendy Boho Light Denim Size 5 | Women’s Shoes | Women’s Lace Up Loafers | Comfortable & Light-Weight,37.0,4.7,106,Hey Dude,498.20000000000005
Capezio Men's Romeo,44.64,4.2,118,Capezio,495.6
Cole Haan Men's Sawyer Plain Oxford,150.44,4.5,110,Cole Haan,495.0
Easy Spirit Women's Aranza Mary Jane Flat,56.05,3.8,130,Easy Spirit,494.0
JBU by Jambu Women's Mila Wedge Sandal,39.27,4.6,107,JBU by Jambu,492.2
OLUKAI Women's Ohana Pewter/Black Sandal 9 M US,75.0,4.6,107,OLUKAI,492.2
Clarks Adella Stroll Womens Slip On,31.59,4.2,117,Clarks,491.40000000000003
Merrell Women's Moab 3 Mid Hiking Boot,99.95,4.2,117,Merrell,491.40000000000003
Steve Madden Girls Shoes Glamm Sneaker,44.95,4.5,109,Steve Madden,490.5
Salomon Women's Quest Element Gore-tex Hiking Boots,142.5,4.2,116,Salomon,487.20000000000005
Steve Madden Women's Possession Sneaker,99.95,4.3,113,Steve Madden,485.9
Sperry Unisex-Child Bodie Jr Washable Sneaker,32.95,4.7,103,Sperry,484.1
JBU by Jambu Women's Bellflower Loafer Flat,59.9,3.9,124,JBU by Jambu,483.59999999999997
"OLUKAI Lae'ahi Lauhala Men's Slip On Sneakers, Drop-in Heel & All-Day Comfort, Breathable Lining, Premium Leather",165.0,4.6,105,OLUKAI,482.99999999999994
Dockers Mens Rustin Rugged Casual Oxford Shoe,49.95,4.4,109,Dockers,479.6
Ryka Hailee 2,43.45,4.2,114,Ryka,478.8
Roxy Unisex-Child Rory Slip on Sneaker Shoe,34.0,4.3,111,Roxy,477.29999999999995
ALTRA Women's AL0A7R74 Olympus 5 Trail Running Shoe,125.1,3.9,122,ALTRA,475.8
JBU by Jambu Women's Lisbon Flat Sandal,58.99,4.4,108,JBU by Jambu,475.20000000000005
"OLUKAI Kakaha Men's Slip-On Shoes, Full-Grain Leather Sneakers, Gel Insert for Comfort & Support, Comfort Fit & Wet Grip Rubber",130.0,4.4,108,OLUKAI,475.20000000000005
